Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1063,4/12/2023,David,South,"2,186.85",14,Clothing,"2,188.35","2,605.36",Returning,0.2,Credit Card,Retail,South-David
1098,1/1/2024,Bob,South,"2,370.72",11,Clothing,213.41,503.36,Returning,0.27,Bank Transfer,Online,South-Bob
1052,5/4/2023,Charlie,South,"4,744.16",26,Clothing,"4,771.99","5,079.65",New,0.29,Credit Card,Online,South-Charlie
1038,15/06/2023,Alice,West,"2,758.77",42,Food,"1,089.09","1,355.44",New,0.06,Cash,Retail,West-Alice
1097,1/2/2023,Alice,West,"1,099.68",27,Electronics,"3,955.19","4,393.68",Returning,0.04,Credit Card,Online,West-Alice
1088,11/1/2023,Alice,South,"1,758.16",11,Food,"3,884.13","3,915.41",Returning,0.02,Cash,Online,South-Alice
1079,28/10/2023,Bob,West,"1,558.03",38,Furniture,"1,127.76","1,265.66",Returning,0.26,Bank Transfer,Retail,West-Bob
1030,5/8/2023,Bob,West,"9,733.46",34,Electronics,"3,125.07","3,564.19",Returning,0.09,Cash,Online,West-Bob
1051,16/10/2023,Alice,West,"7,617.00",43,Clothing,287.99,666.64,Returning,0,Bank Transfer,Online,West-Alice
1081,12/4/2023,Bob,South,"9,680.84",19,Food,"2,443.69","2,462.34",New,0.07,Bank Transfer,Retail,South-Bob
1005,24/09/2023,Eve,South,"4,453.43",6,Food,122.50,385.83,Returning,0.1,Cash,Retail,South-Eve
1029,2/8/2023,Eve,South,"2,855.85",46,Furniture,"4,609.66","4,879.15",Returning,0.3,Cash,Retail,South-Eve
1004,28/06/2023,Bob,West,"8,003.10",38,Furniture,"4,881.63","5,088.06",Returning,0.16,Credit Card,Retail,West-Bob
1010,29/03/2023,Alice,South,"3,329.91",49,Food,"1,150.30","1,306.02",New,0.06,Credit Card,Retail,South-Alice
1056,10/2/2023,Bob,West,"3,063.90",42,Furniture,"1,080.12","1,424.17",New,0.1,Cash,Online,West-Bob
1017,17/03/2023,Bob,North,"2,401.81",28,Clothing,"3,780.91","3,892.73",Returning,0.1,Cash,Retail,North-Bob
1074,15/02/2023,Bob,West,"1,383.82",1,Furniture,"1,304.23","1,705.71",Returning,0.01,Cash,Retail,West-Bob
1017,9/6/2023,Charlie,East,"2,638.98",35,Furniture,"4,480.63","4,884.12",New,0.04,Cash,Online,East-Charlie
1084,21/03/2023,Eve,South,"3,617.67",40,Food,"2,890.95","3,104.43",New,0.21,Bank Transfer,Online,South-Eve
1088,6/11/2023,David,South,"6,772.54",8,Food,"1,786.35","1,935.29",New,0.04,Cash,Online,South-David
1069,27/03/2023,David,East,719.39,47,Electronics,"4,171.83","4,320.93",New,0.07,Cash,Online,East-David
1034,2/4/2023,Charlie,West,"2,184.02",7,Electronics,"2,492.36","2,738.68",Returning,0.11,Cash,Online,West-Charlie
1006,28/05/2023,Bob,North,"8,109.33",11,Food,"4,562.58","4,925.17",New,0.23,Cash,Retail,North-Bob
1053,10/6/2023,Charlie,East,"1,554.53",39,Furniture,"4,643.67","4,829.52",Returning,0.17,Bank Transfer,Online,East-Charlie
1066,21/07/2023,Charlie,East,"3,492.19",4,Furniture,868.83,"1,177.75",Returning,0.21,Credit Card,Retail,East-Charlie
1077,30/08/2023,Alice,West,"8,660.12",25,Electronics,61.50,258.92,New,0.17,Credit Card,Online,West-Alice
1043,19/12/2023,Eve,South,"1,633.76",12,Electronics,"4,920.46","5,079.68",New,0.21,Credit Card,Retail,South-Eve
1075,2/1/2023,David,West,919.09,26,Electronics,"4,535.38","4,557.56",New,0,Credit Card,Online,West-David
1023,13/08/2023,Bob,East,"4,896.93",38,Clothing,324.45,336.37,New,0.28,Credit Card,Retail,East-Bob
1055,16/10/2023,David,East,"3,093.95",46,Clothing,"4,173.52","4,294.85",Returning,0.03,Bank Transfer,Retail,East-David
1080,21/08/2023,David,South,"5,677.74",12,Electronics,"2,316.13","2,525.27",Returning,0.12,Credit Card,Retail,South-David
1095,18/03/2023,Eve,South,"8,057.67",43,Furniture,"1,331.86","1,758.98",Returning,0.23,Bank Transfer,Retail,South-Eve
1075,26/04/2023,David,South,"1,457.77",37,Electronics,"4,399.80","4,801.06",New,0.13,Bank Transfer,Retail,South-David
1016,3/6/2023,David,West,"5,848.92",46,Clothing,"1,023.50","1,164.41",Returning,0.28,Credit Card,Retail,West-David
1008,13/04/2023,Charlie,South,"5,104.54",24,Furniture,"4,739.13","4,868.95",New,0.14,Credit Card,Retail,South-Charlie
1004,13/07/2023,Eve,East,"1,526.38",16,Clothing,"1,067.83","1,189.22",Returning,0.26,Credit Card,Retail,East-Eve
1004,15/06/2023,Alice,East,"6,277.59",13,Furniture,"3,087.73","3,263.96",New,0.24,Cash,Retail,East-Alice
1056,25/12/2023,Bob,North,"2,809.04",25,Clothing,"1,154.28","1,408.40",Returning,0.29,Bank Transfer,Retail,North-Bob
1025,31/03/2023,David,West,"4,929.56",4,Furniture,"2,751.06","2,976.01",Returning,0.28,Credit Card,Online,West-David
1067,23/06/2023,Bob,North,914.50,11,Furniture,"3,435.68","3,552.63",New,0.27,Cash,Retail,North-Bob
1096,2/5/2023,Alice,East,"4,649.88",32,Furniture,991.63,"1,065.55",Returning,0.22,Bank Transfer,Retail,East-Alice
1067,23/05/2023,Bob,North,"3,133.99",49,Furniture,"2,628.38","2,644.54",Returning,0.11,Cash,Online,North-Bob
1027,16/04/2023,Alice,East,"8,241.57",7,Food,"2,371.85","2,457.29",New,0.03,Cash,Retail,East-Alice
1093,1/11/2023,Charlie,North,664.09,46,Clothing,401.64,757.26,New,0.21,Credit Card,Retail,North-Charlie
1032,26/12/2023,David,South,"4,244.21",11,Clothing,"4,100.62","4,230.00",New,0.29,Bank Transfer,Online,South-David
1050,13/11/2023,Alice,North,"4,638.47",28,Food,"1,711.63","1,951.24",New,0.22,Cash,Online,North-Alice
1061,3/5/2023,Bob,South,"7,277.56",41,Furniture,"2,894.18","3,193.92",New,0.28,Bank Transfer,Retail,South-Bob
1051,9/1/2023,David,South,"5,785.45",23,Furniture,"2,598.18","3,042.73",Returning,0.24,Credit Card,Online,South-David
1019,19/09/2023,Charlie,West,"6,705.40",45,Clothing,"2,590.64","3,036.18",New,0.05,Bank Transfer,Retail,West-Charlie
1021,14/03/2023,David,South,"7,792.79",23,Food,580.75,956.16,Returning,0.07,Cash,Retail,South-David
1005,25/12/2023,Alice,South,"8,635.81",28,Furniture,"2,146.24","2,173.47",Returning,0.1,Cash,Retail,South-Alice
1082,11/8/2023,Charlie,North,"3,207.37",43,Furniture,"2,289.22","2,581.00",New,0.05,Bank Transfer,Online,North-Charlie
1092,10/2/2023,Bob,East,"5,426.42",47,Furniture,"3,681.53","4,076.96",Returning,0.17,Cash,Retail,East-Bob
1042,23/07/2023,Charlie,West,"8,417.07",26,Electronics,"4,208.09","4,226.56",Returning,0.29,Cash,Retail,West-Charlie
1061,21/09/2023,Charlie,South,"9,895.57",25,Food,"2,747.66","3,027.01",New,0.23,Cash,Online,South-Charlie
1022,24/11/2023,Eve,West,"8,906.24",29,Furniture,479.58,909.88,Returning,0.13,Credit Card,Retail,West-Eve
1021,27/06/2023,Charlie,North,"3,777.53",19,Electronics,"1,222.40","1,464.71",New,0,Credit Card,Retail,North-Charlie
1070,14/12/2023,Charlie,South,"2,032.15",33,Food,866.42,878.43,New,0.09,Cash,Retail,South-Charlie
1001,14/11/2023,David,North,"4,944.99",36,Furniture,666.84,682.24,New,0.16,Bank Transfer,Retail,North-David
1005,25/03/2023,Bob,West,"7,442.25",14,Clothing,"1,861.20","2,075.35",Returning,0.1,Credit Card,Retail,West-Bob
1012,14/11/2023,David,North,"4,976.43",14,Electronics,"1,185.50","1,271.45",Returning,0.03,Bank Transfer,Retail,North-David
1090,21/04/2023,David,West,"4,883.49",35,Electronics,"1,130.60","1,466.18",Returning,0.13,Cash,Online,West-David
1046,8/9/2023,Alice,North,"8,398.48",30,Furniture,320.73,678.04,Returning,0.08,Cash,Retail,North-Alice
1034,7/1/2023,David,West,"3,677.90",28,Furniture,137.47,234.63,New,0.27,Bank Transfer,Retail,West-David
1049,25/03/2023,Eve,East,"8,611.97",17,Electronics,558.70,"1,004.08",Returning,0.03,Credit Card,Online,East-Eve
1078,27/07/2023,Eve,North,"4,127.37",3,Clothing,902.38,"1,128.91",New,0.01,Bank Transfer,Retail,North-Eve
1090,10/11/2023,Alice,North,"3,349.51",16,Clothing,"2,183.37","2,263.36",Returning,0,Bank Transfer,Retail,North-Alice
1045,22/01/2023,Bob,East,"4,594.50",46,Food,"2,577.08","2,961.56",Returning,0.1,Cash,Online,East-Bob
1027,3/1/2023,Bob,East,"7,648.22",30,Furniture,745.93,"1,143.02",Returning,0.2,Credit Card,Online,East-Bob
1073,7/5/2023,David,North,"1,347.42",29,Clothing,"2,152.68","2,475.93",Returning,0.22,Bank Transfer,Online,North-David
1026,24/10/2023,David,East,"2,044.55",45,Food,"1,741.66","2,169.86",Returning,0.14,Credit Card,Online,East-David
1047,7/7/2023,David,South,"9,519.30",15,Clothing,957.95,"1,329.26",New,0.21,Cash,Online,South-David
1086,28/12/2023,Bob,West,"1,837.37",46,Furniture,83.86,526.14,Returning,0.11,Credit Card,Online,West-Bob
1056,14/01/2023,Charlie,West,"5,720.50",25,Food,"2,361.74","2,584.35",Returning,0.2,Cash,Online,West-Charlie
1094,12/1/2023,Eve,West,"5,835.21",38,Food,"3,443.98","3,820.30",Returning,0.01,Credit Card,Retail,West-Eve
1063,28/03/2023,Charlie,South,"4,947.28",42,Food,"1,170.07","1,669.95",Returning,0.12,Bank Transfer,Retail,South-Charlie
1048,12/1/2023,Charlie,East,"6,482.98",47,Clothing,702.44,"1,067.66",New,0.24,Cash,Retail,East-Charlie
1061,25/01/2023,Bob,East,"2,375.28",38,Furniture,"4,440.86","4,506.81",Returning,0.24,Bank Transfer,Online,East-Bob
1081,28/10/2023,Charlie,North,"5,571.36",23,Food,"1,411.37","1,675.35",New,0.21,Cash,Retail,North-Charlie
1026,31/08/2023,Alice,East,"3,784.52",25,Electronics,"1,156.88","1,454.68",Returning,0.06,Credit Card,Online,East-Alice
1036,2/5/2023,David,North,"6,650.51",42,Furniture,"4,292.63","4,387.99",New,0.07,Credit Card,Retail,North-David
1001,27/05/2023,Alice,South,"1,498.11",7,Electronics,"4,094.68","4,576.50",New,0.3,Cash,Retail,South-Alice
1008,24/02/2023,Eve,West,"5,751.69",22,Electronics,"2,269.32","2,365.35",New,0.03,Cash,Retail,West-Eve
1099,26/08/2023,David,West,"1,934.18",17,Food,"2,471.73","2,568.73",New,0.05,Cash,Retail,West-David
1052,22/12/2023,Charlie,West,"2,858.57",18,Food,"1,127.86","1,586.29",New,0.04,Credit Card,Online,West-Charlie
1079,22/06/2023,Eve,East,"2,265.23",49,Clothing,437.59,675.54,Returning,0.1,Cash,Online,East-Eve
1047,9/8/2023,David,North,"1,910.09",41,Clothing,"2,888.49","2,929.45",New,0.06,Cash,Retail,North-David
1056,29/04/2023,Charlie,North,"8,274.54",10,Clothing,536.81,839.92,Returning,0.15,Bank Transfer,Online,North-Charlie
1086,5/11/2023,Alice,South,"2,928.50",10,Furniture,"2,273.91","2,578.80",New,0.14,Cash,Online,South-Alice
1014,2/7/2023,David,East,"9,278.53",7,Clothing,"4,705.46","4,747.07",New,0.27,Bank Transfer,Retail,East-David
1090,15/10/2023,Charlie,South,"9,702.27",48,Electronics,"4,766.53","5,253.07",Returning,0.01,Bank Transfer,Online,South-Charlie
1028,3/11/2023,Alice,North,"5,755.48",38,Clothing,"1,234.69","1,511.26",New,0.1,Bank Transfer,Online,North-Alice
1087,27/10/2023,Eve,North,"1,515.71",27,Food,"3,139.36","3,423.66",New,0.18,Credit Card,Online,North-Eve
1078,23/03/2023,Eve,West,"3,808.03",33,Clothing,"2,396.68","2,661.54",New,0.18,Bank Transfer,Online,West-Eve
1088,30/07/2023,Eve,East,"7,997.55",1,Furniture,"4,384.64","4,693.90",New,0.14,Cash,Retail,East-Eve
1002,30/05/2023,Eve,North,"3,737.17",44,Furniture,"1,393.58","1,533.09",Returning,0.24,Credit Card,Retail,North-Eve
1026,6/2/2023,Bob,West,961.47,34,Electronics,68.33,219.08,New,0.02,Credit Card,Online,West-Bob
1014,18/12/2023,David,East,"5,612.17",4,Furniture,854.68,"1,115.24",New,0.24,Credit Card,Retail,East-David
1059,8/11/2023,David,South,"8,466.70",17,Clothing,"1,780.14","2,185.42",Returning,0.15,Credit Card,Retail,South-David
1056,27/12/2023,Bob,East,"7,979.67",4,Food,"1,612.82","1,647.25",Returning,0.04,Credit Card,Retail,East-Bob
1007,28/02/2023,Charlie,East,"1,833.72",43,Furniture,"3,967.25","4,272.92",New,0.27,Credit Card,Online,East-Charlie
1003,11/5/2023,Charlie,North,"6,760.37",26,Electronics,"3,418.78","3,824.10",New,0.19,Credit Card,Online,North-Charlie
1023,21/07/2023,Eve,North,"2,282.99",4,Clothing,"1,532.80","1,619.69",Returning,0.05,Bank Transfer,Retail,North-Eve
1018,31/08/2023,Alice,East,"2,260.25",1,Electronics,"2,315.83","2,333.19",New,0.01,Cash,Retail,East-Alice
1038,4/2/2023,Charlie,North,"8,753.31",7,Furniture,523.02,686.25,Returning,0.04,Cash,Online,North-Charlie
1099,3/4/2023,Alice,North,"2,571.72",30,Furniture,"4,495.82","4,794.01",New,0.18,Bank Transfer,Retail,North-Alice
1015,26/07/2023,David,North,"2,706.15",9,Electronics,"4,680.35","4,758.11",Returning,0.05,Bank Transfer,Online,North-David
1064,19/12/2023,Alice,West,106.47,35,Clothing,"4,900.03","5,118.83",Returning,0.07,Credit Card,Retail,West-Alice
1089,28/11/2023,David,West,"8,719.62",8,Furniture,"4,349.34","4,629.98",Returning,0.01,Credit Card,Online,West-David
1028,1/11/2023,Bob,East,"7,946.69",24,Food,911.11,"1,214.56",New,0.22,Bank Transfer,Online,East-Bob
1074,16/12/2023,Bob,North,"6,310.56",19,Furniture,278.67,423.13,New,0.24,Credit Card,Online,North-Bob
1039,1/8/2023,Eve,West,"7,527.63",36,Clothing,"2,919.00","3,125.01",New,0.24,Cash,Online,West-Eve
1057,8/6/2023,Charlie,East,"1,605.28",43,Furniture,"4,567.39","4,958.78",New,0.04,Cash,Retail,East-Charlie
1017,24/01/2023,Eve,North,"4,637.40",27,Electronics,927.89,"1,399.09",Returning,0.27,Credit Card,Online,North-Eve
1086,20/10/2023,David,South,"3,577.07",32,Furniture,84.86,517.18,Returning,0.2,Credit Card,Retail,South-David
1090,4/1/2023,Eve,North,"1,028.39",14,Furniture,"4,037.21","4,323.71",Returning,0.27,Credit Card,Online,North-Eve
1044,8/8/2023,Alice,North,"4,912.69",18,Clothing,430.14,641.18,New,0.13,Cash,Online,North-Alice
1025,30/12/2023,David,West,"9,215.32",28,Electronics,"2,097.84","2,270.99",New,0.13,Credit Card,Retail,West-David
1017,20/01/2023,Bob,East,496.59,29,Clothing,"3,410.49","3,481.72",New,0.24,Bank Transfer,Retail,East-Bob
1013,1/6/2023,Charlie,East,"2,985.46",16,Furniture,"1,222.15","1,284.36",Returning,0.03,Credit Card,Retail,East-Charlie
1084,19/02/2023,David,West,"2,154.66",35,Food,465.61,812.91,New,0.16,Bank Transfer,Online,West-David
1025,26/06/2023,David,North,"2,457.65",47,Furniture,"3,861.61","3,998.91",New,0.25,Credit Card,Online,North-David
1068,6/4/2023,Alice,South,"9,093.50",31,Clothing,"3,169.37","3,304.15",Returning,0.25,Credit Card,Retail,South-Alice
1010,15/04/2023,Charlie,North,"4,733.88",4,Food,"4,943.03","5,442.15",Returning,0.29,Cash,Online,North-Charlie
1067,7/9/2023,Bob,North,"4,716.36",37,Clothing,"1,754.32","1,856.40",New,0.21,Bank Transfer,Retail,North-Bob
1018,27/04/2023,David,South,"7,629.70",17,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online,South-David
1100,20/12/2023,David,West,"1,629.47",39,Electronics,"3,685.03","3,743.39",New,0.01,Bank Transfer,Online,West-David
1086,16/08/2023,Alice,East,"4,923.93",48,Food,"2,632.58","2,926.68",Returning,0.14,Cash,Online,East-Alice
